engine,part,src,dst,count,sum,prob
DDi75E350-60,尿素液位及温度传感器总成,523023_12,523054_8,1,189,0.005291005
DDi75E350-60,尿素液位及温度传感器总成,523023_12,604_20,2,189,0.010582011
DDi75E350-60,尿素液位及温度传感器总成,523023_12,604_21,4,189,0.021164021
DDi75E350-60,尿素液位及温度传感器总成,523023_12,789_2,1,189,0.005291005
DDi75E350-60,尿素液位及温度传感器总成,523023_12,789_8,1,189,0.005291005
DDi75E350-60,尿素液位及温度传感器总成,523023_12,791_10,7,189,0.037037037
DDi75E350-60,尿素液位及温度传感器总成,523023_12,791_4,1,189,0.005291005
DDi75E350-60,尿素液位及温度传感器总成,523023_12,791_7,1,189,0.005291005
DDi75E350-60,尿素液位及温度传感器总成,523023_12,791_8,3,189,0.015873016
DDi75E350-60,尿素液位及温度传感器总成,523024_12,1241_1,5,226,0.022123894
DDi75E350-60,尿素液位及温度传感器总成,523024_12,1624_2,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,171_3,4,226,0.017699115
DDi75E350-60,尿素液位及温度传感器总成,523024_12,1720_9,2,226,0.008849558
DDi75E350-60,尿素液位及温度传感器总成,523024_12,1761_17,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,1769_11,2,226,0.008849558
DDi75E350-60,尿素液位及温度传感器总成,523024_12,3364_17,7,226,0.030973451
DDi75E350-60,尿素液位及温度传感器总成,523024_12,3364_7,6,226,0.026548673
DDi75E350-60,尿素液位及温度传感器总成,523024_12,4346_5,19,226,0.084070796
DDi75E350-60,尿素液位及温度传感器总成,523024_12,4363_14,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,4750_16,12,226,0.053097345
DDi75E350-60,尿素液位及温度传感器总成,523024_12,51_0,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,520208_4,5,226,0.022123894
DDi75E350-60,尿素液位及温度传感器总成,523024_12,520243_0,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,520277_4,17,226,0.075221239
DDi75E350-60,尿素液位及温度传感器总成,523024_12,520291_22,2,226,0.008849558
DDi75E350-60,尿素液位及温度传感器总成,523024_12,520520_2,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,520524_2,2,226,0.008849558
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523023_12,96,226,0.424778761
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523025_12,5,226,0.022123894
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523026_12,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523027_12,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523028_12,3,226,0.013274336
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523029_12,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,523036_8,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,604_20,5,226,0.022123894
DDi75E350-60,尿素液位及温度传感器总成,523024_12,604_21,3,226,0.013274336
DDi75E350-60,尿素液位及温度传感器总成,523024_12,790_4,1,226,0.004424779
DDi75E350-60,尿素液位及温度传感器总成,523024_12,791_10,13,226,0.057522124
DDi75E350-60,尿素液位及温度传感器总成,523024_12,791_8,7,226,0.030973451
DDi75E350-60,尿素液位及温度传感器总成,523025_12,1241_1,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523025_12,1720_9,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523025_12,3364_17,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523025_12,523023_12,2,15,0.133333333
DDi75E350-60,尿素液位及温度传感器总成,523025_12,523024_12,4,15,0.266666667
DDi75E350-60,尿素液位及温度传感器总成,523025_12,523026_12,2,15,0.133333333
DDi75E350-60,尿素液位及温度传感器总成,523025_12,523027_12,3,15,0.2
DDi75E350-60,尿素液位及温度传感器总成,523025_12,523030_12,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523026_12,1720_9,1,13,0.076923077
DDi75E350-60,尿素液位及温度传感器总成,523026_12,1721_9,1,13,0.076923077
DDi75E350-60,尿素液位及温度传感器总成,523026_12,4750_16,1,13,0.076923077
DDi75E350-60,尿素液位及温度传感器总成,523026_12,523023_12,2,13,0.153846154
DDi75E350-60,尿素液位及温度传感器总成,523026_12,523024_12,2,13,0.153846154
DDi75E350-60,尿素液位及温度传感器总成,523026_12,523025_12,2,13,0.153846154
DDi75E350-60,尿素液位及温度传感器总成,523026_12,523027_12,3,13,0.230769231
DDi75E350-60,尿素液位及温度传感器总成,523026_12,523028_12,1,13,0.076923077
DDi75E350-60,尿素液位及温度传感器总成,523027_12,1624_2,3,15,0.2
DDi75E350-60,尿素液位及温度传感器总成,523027_12,171_4,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523027_12,520243_0,2,15,0.133333333
DDi75E350-60,尿素液位及温度传感器总成,523027_12,520540_2,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523027_12,523023_12,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523027_12,523026_12,3,15,0.2
DDi75E350-60,尿素液位及温度传感器总成,523027_12,523028_12,3,15,0.2
DDi75E350-60,尿素液位及温度传感器总成,523027_12,523029_12,1,15,0.066666667
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523023_12,2,10,0.2
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523024_12,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523025_12,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523026_12,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523027_12,2,10,0.2
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523029_12,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,523028_12,523030_12,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,523028_12,791_2,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,523029_12,523025_12,1,3,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,523029_12,523028_12,1,3,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,523029_12,523030_12,1,3,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,523030_12,1761_17,3,37,0.081081081
DDi75E350-60,尿素液位及温度传感器总成,523030_12,3364_17,2,37,0.054054054
DDi75E350-60,尿素液位及温度传感器总成,523030_12,3364_7,5,37,0.135135135
DDi75E350-60,尿素液位及温度传感器总成,523030_12,4365_3,1,37,0.027027027
DDi75E350-60,尿素液位及温度传感器总成,523030_12,4750_16,2,37,0.054054054
DDi75E350-60,尿素液位及温度传感器总成,523030_12,518001_6,1,37,0.027027027
DDi75E350-60,尿素液位及温度传感器总成,523030_12,518006_6,1,37,0.027027027
DDi75E350-60,尿素液位及温度传感器总成,523030_12,518007_6,8,37,0.216216216
DDi75E350-60,尿素液位及温度传感器总成,523030_12,520277_4,1,37,0.027027027
DDi75E350-60,尿素液位及温度传感器总成,523030_12,523023_12,2,37,0.054054054
DDi75E350-60,尿素液位及温度传感器总成,523030_12,604_21,11,37,0.297297297
DDi75E350-60,尿素液位及温度传感器总成,523036_8,100_16,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,1241_1,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,1721_9,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,1761_1,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,1769_11,2,49,0.040816327
DDi75E350-60,尿素液位及温度传感器总成,523036_8,3363_5,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,3364_17,5,49,0.102040816
DDi75E350-60,尿素液位及温度传感器总成,523036_8,3364_7,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,4750_0,2,49,0.040816327
DDi75E350-60,尿素液位及温度传感器总成,523036_8,4750_16,19,49,0.387755102
DDi75E350-60,尿素液位及温度传感器总成,523036_8,51_1,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,520291_22,2,49,0.040816327
DDi75E350-60,尿素液位及温度传感器总成,523036_8,520467_2,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,520540_2,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,523014_8,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,523023_12,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,523024_12,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,524000_7,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,604_21,2,49,0.040816327
DDi75E350-60,尿素液位及温度传感器总成,523036_8,791_10,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,791_7,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,792_7,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523036_8,尿素液位及温度传感器总成,1,49,0.020408163
DDi75E350-60,尿素液位及温度传感器总成,523053_8,523056_8,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,523054_8,523057_8,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,523056_8,523023_12,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,523057_8,523036_8,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,3364_17,2,10,0.2
DDi75E350-60,尿素液位及温度传感器总成,524000_7,520243_0,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,520243_20,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,520243_23,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,520243_24,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,520521_2,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,520540_2,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,604_21,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524000_7,790_8,1,10,0.1
DDi75E350-60,尿素液位及温度传感器总成,524004_5,524022_2,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,524016_0,524004_5,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,524022_2,3361_22,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,524287_31,1761_9,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,524287_31,3364_27,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,5743_9,3216_9,2,8,0.25
DDi75E350-60,尿素液位及温度传感器总成,5743_9,3226_12,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,5743_9,3364_27,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,5743_9,3364_7,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,5743_9,520291_22,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,5743_9,523014_8,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,5743_9,625_9,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,597_7,523024_12,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,597_7,604_21,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,598_21,4346_5,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,598_21,523024_12,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,601_4,1241_0,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,601_4,157_3,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,601_4,1624_2,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,601_4,1761_17,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,601_4,520540_2,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,601_4,604_21,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,604_20,1241_1,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_20,1720_9,2,33,0.060606061
DDi75E350-60,尿素液位及温度传感器总成,604_20,3364_17,2,33,0.060606061
DDi75E350-60,尿素液位及温度传感器总成,604_20,4750_16,3,33,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,604_20,520243_0,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_20,520277_4,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_20,523001_3,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_20,523023_12,5,33,0.151515152
DDi75E350-60,尿素液位及温度传感器总成,604_20,523024_12,6,33,0.181818182
DDi75E350-60,尿素液位及温度传感器总成,604_20,523030_12,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_20,604_21,8,33,0.242424242
DDi75E350-60,尿素液位及温度传感器总成,604_20,791_8,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_20,792_4,1,33,0.03030303
DDi75E350-60,尿素液位及温度传感器总成,604_21,1241_1,2,71,0.028169014
DDi75E350-60,尿素液位及温度传感器总成,604_21,1624_2,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,1720_9,2,71,0.028169014
DDi75E350-60,尿素液位及温度传感器总成,604_21,1761_17,6,71,0.084507042
DDi75E350-60,尿素液位及温度传感器总成,604_21,1769_11,3,71,0.042253521
DDi75E350-60,尿素液位及温度传感器总成,604_21,3364_17,2,71,0.028169014
DDi75E350-60,尿素液位及温度传感器总成,604_21,3364_7,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,4203_2,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,4750_16,3,71,0.042253521
DDi75E350-60,尿素液位及温度传感器总成,604_21,518007_6,3,71,0.042253521
DDi75E350-60,尿素液位及温度传感器总成,604_21,520243_0,4,71,0.056338028
DDi75E350-60,尿素液位及温度传感器总成,604_21,520277_4,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,520467_2,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,520524_2,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,523001_3,2,71,0.028169014
DDi75E350-60,尿素液位及温度传感器总成,604_21,523004_4,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,523008_8,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,523023_12,6,71,0.084507042
DDi75E350-60,尿素液位及温度传感器总成,604_21,523024_12,5,71,0.070422535
DDi75E350-60,尿素液位及温度传感器总成,604_21,523030_12,10,71,0.14084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,523036_8,3,71,0.042253521
DDi75E350-60,尿素液位及温度传感器总成,604_21,524000_7,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,601_4,2,71,0.028169014
DDi75E350-60,尿素液位及温度传感器总成,604_21,604_20,4,71,0.056338028
DDi75E350-60,尿素液位及温度传感器总成,604_21,650_21,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,790_10,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,790_8,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,791_7,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,604_21,792_7,1,71,0.014084507
DDi75E350-60,尿素液位及温度传感器总成,625_9,1761_1,2,6,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,625_9,3057_2,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,625_9,3216_2,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,625_9,3226_12,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,625_9,520291_22,1,6,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,639_11,1720_9,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,1721_9,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,1722_9,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,1761_9,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,3364_17,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,521021_2,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,521022_2,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_11,521023_2,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,639_9,3364_9,1,4,0.25
DDi75E350-60,尿素液位及温度传感器总成,639_9,4750_0,1,4,0.25
DDi75E350-60,尿素液位及温度传感器总成,639_9,523013_8,1,4,0.25
DDi75E350-60,尿素液位及温度传感器总成,639_9,523036_8,1,4,0.25
DDi75E350-60,尿素液位及温度传感器总成,650_21,132_3,1,5,0.2
DDi75E350-60,尿素液位及温度传感器总成,650_21,27_4,1,5,0.2
DDi75E350-60,尿素液位及温度传感器总成,650_21,3364_17,1,5,0.2
DDi75E350-60,尿素液位及温度传感器总成,650_21,4203_2,1,5,0.2
DDi75E350-60,尿素液位及温度传感器总成,650_21,520243_0,1,5,0.2
DDi75E350-60,尿素液位及温度传感器总成,789_10,604_21,3,7,0.428571429
DDi75E350-60,尿素液位及温度传感器总成,789_10,790_10,4,7,0.571428571
DDi75E350-60,尿素液位及温度传感器总成,789_2,523030_12,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,789_4,523036_8,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,789_8,1769_11,1,11,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,789_8,3364_17,1,11,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,789_8,520243_0,1,11,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,789_8,523024_12,2,11,0.181818182
DDi75E350-60,尿素液位及温度传感器总成,789_8,790_8,6,11,0.545454545
DDi75E350-60,尿素液位及温度传感器总成,790_10,1720_9,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,790_10,1769_11,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,790_10,520243_20,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,790_10,523023_12,1,8,0.125
DDi75E350-60,尿素液位及温度传感器总成,790_10,789_10,4,8,0.5
DDi75E350-60,尿素液位及温度传感器总成,790_4,791_4,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,790_8,1624_2,3,11,0.272727273
DDi75E350-60,尿素液位及温度传感器总成,790_8,1761_9,1,11,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,790_8,27_4,1,11,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,790_8,604_20,1,11,0.090909091
DDi75E350-60,尿素液位及温度传感器总成,790_8,789_8,5,11,0.454545455
DDi75E350-60,尿素液位及温度传感器总成,791_10,1761_9,1,43,0.023255814
DDi75E350-60,尿素液位及温度传感器总成,791_10,3364_17,5,43,0.11627907
DDi75E350-60,尿素液位及温度传感器总成,791_10,523023_12,6,43,0.139534884
DDi75E350-60,尿素液位及温度传感器总成,791_10,523024_12,4,43,0.093023256
DDi75E350-60,尿素液位及温度传感器总成,791_10,523036_8,1,43,0.023255814
DDi75E350-60,尿素液位及温度传感器总成,791_10,604_20,3,43,0.069767442
DDi75E350-60,尿素液位及温度传感器总成,791_10,791_7,5,43,0.11627907
DDi75E350-60,尿素液位及温度传感器总成,791_10,791_8,18,43,0.418604651
DDi75E350-60,尿素液位及温度传感器总成,791_2,1722_9,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,791_2,518001_5,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,791_4,789_8,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,791_4,791_5,1,2,0.5
DDi75E350-60,尿素液位及温度传感器总成,791_5,604_20,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,791_7,3364_17,1,24,0.041666667
DDi75E350-60,尿素液位及温度传感器总成,791_7,3364_7,1,24,0.041666667
DDi75E350-60,尿素液位及温度传感器总成,791_7,4750_16,4,24,0.166666667
DDi75E350-60,尿素液位及温度传感器总成,791_7,523023_12,2,24,0.083333333
DDi75E350-60,尿素液位及温度传感器总成,791_7,523024_12,2,24,0.083333333
DDi75E350-60,尿素液位及温度传感器总成,791_7,604_21,1,24,0.041666667
DDi75E350-60,尿素液位及温度传感器总成,791_7,791_10,3,24,0.125
DDi75E350-60,尿素液位及温度传感器总成,791_7,791_8,3,24,0.125
DDi75E350-60,尿素液位及温度传感器总成,791_7,792_7,7,24,0.291666667
DDi75E350-60,尿素液位及温度传感器总成,791_8,1769_11,1,39,0.025641026
DDi75E350-60,尿素液位及温度传感器总成,791_8,3363_5,1,39,0.025641026
DDi75E350-60,尿素液位及温度传感器总成,791_8,3364_17,3,39,0.076923077
DDi75E350-60,尿素液位及温度传感器总成,791_8,3364_7,1,39,0.025641026
DDi75E350-60,尿素液位及温度传感器总成,791_8,523023_12,6,39,0.153846154
DDi75E350-60,尿素液位及温度传感器总成,791_8,523024_12,8,39,0.205128205
DDi75E350-60,尿素液位及温度传感器总成,791_8,604_20,1,39,0.025641026
DDi75E350-60,尿素液位及温度传感器总成,791_8,791_10,13,39,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,791_8,791_7,5,39,0.128205128
DDi75E350-60,尿素液位及温度传感器总成,792_4,789_4,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,792_7,1769_11,1,9,0.111111111
DDi75E350-60,尿素液位及温度传感器总成,792_7,520291_22,1,9,0.111111111
DDi75E350-60,尿素液位及温度传感器总成,792_7,523036_8,1,9,0.111111111
DDi75E350-60,尿素液位及温度传感器总成,792_7,524287_31,2,9,0.222222222
DDi75E350-60,尿素液位及温度传感器总成,792_7,604_21,1,9,0.111111111
DDi75E350-60,尿素液位及温度传感器总成,792_7,791_7,3,9,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,91_31,1624_2,1,1,1
DDi75E350-60,尿素液位及温度传感器总成,98_4,3251_16,1,3,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,98_4,4750_16,1,3,0.333333333
DDi75E350-60,尿素液位及温度传感器总成,98_4,520540_2,1,3,0.333333333
DDi75E350-60,节气门体总成,0_0,3364_17,1,9,0.111111111
DDi75E350-60,节气门体总成,0_0,4203_2,1,9,0.111111111
DDi75E350-60,节气门体总成,0_0,4363_14,3,9,0.333333333
DDi75E350-60,节气门体总成,0_0,51_5,1,9,0.111111111
DDi75E350-60,节气门体总成,0_0,523014_8,1,9,0.111111111
DDi75E350-60,节气门体总成,0_0,523036_8,1,9,0.111111111
DDi75E350-60,节气门体总成,0_0,节气门体总成,1,9,0.111111111
DDi75E350-60,节气门体总成,102_3,789_10,1,2,0.5
DDi75E350-60,节气门体总成,102_3,790_10,1,2,0.5
DDi75E350-60,节气门体总成,105_3,168_4,1,2,0.5
DDi75E350-60,节气门体总成,105_3,789_10,1,2,0.5
DDi75E350-60,节气门体总成,110_5,523023_12,1,2,0.5
DDi75E350-60,节气门体总成,110_5,523024_12,1,2,0.5
DDi75E350-60,节气门体总成,1127_1,4750_16,1,1,1
DDi75E350-60,节气门体总成,1241_0,1761_17,2,10,0.2
DDi75E350-60,节气门体总成,1241_0,4750_16,1,10,0.1
DDi75E350-60,节气门体总成,1241_0,523014_8,1,10,0.1
DDi75E350-60,节气门体总成,1241_0,523023_12,4,10,0.4
DDi75E350-60,节气门体总成,1241_0,523024_12,1,10,0.1
DDi75E350-60,节气门体总成,1241_0,604_20,1,10,0.1
DDi75E350-60,节气门体总成,1241_1,1624_2,2,20,0.1
DDi75E350-60,节气门体总成,1241_1,1761_17,4,20,0.2
DDi75E350-60,节气门体总成,1241_1,19544_0,1,20,0.05
DDi75E350-60,节气门体总成,1241_1,4750_16,1,20,0.05
DDi75E350-60,节气门体总成,1241_1,518004_5,1,20,0.05
DDi75E350-60,节气门体总成,1241_1,789_8,1,20,0.05
DDi75E350-60,节气门体总成,1241_1,792_1,6,20,0.3
DDi75E350-60,节气门体总成,1241_1,792_2,4,20,0.2
DDi75E350-60,节气门体总成,13268_0,13793_0,1,1,1
DDi75E350-60,节气门体总成,13281_0,13282_0,1,1,1
DDi75E350-60,节气门体总成,13282_0,61493_0,1,1,1
DDi75E350-60,节气门体总成,132_3,132_6,4,5,0.8
DDi75E350-60,节气门体总成,132_3,51_5,1,5,0.2
DDi75E350-60,节气门体总成,132_6,27_4,1,5,0.2
DDi75E350-60,节气门体总成,132_6,51_0,1,5,0.2
DDi75E350-60,节气门体总成,132_6,790_10,1,5,0.2
DDi75E350-60,节气门体总成,132_6,792_1,1,5,0.2
DDi75E350-60,节气门体总成,132_6,节气门体总成,1,5,0.2
DDi75E350-60,节气门体总成,13793_0,523053_8,1,1,1
DDi75E350-60,节气门体总成,1442_11,132_3,1,1,1
DDi75E350-60,节气门体总成,157_3,518151_1,1,1,1
DDi75E350-60,节气门体总成,1624_2,1720_9,10,24,0.416666667
DDi75E350-60,节气门体总成,1624_2,4363_14,3,24,0.125
DDi75E350-60,节气门体总成,1624_2,4750_16,2,24,0.083333333
DDi75E350-60,节气门体总成,1624_2,520243_0,1,24,0.041666667
DDi75E350-60,节气门体总成,1624_2,520524_2,1,24,0.041666667
DDi75E350-60,节气门体总成,1624_2,523009_8,1,24,0.041666667
DDi75E350-60,节气门体总成,1624_2,523024_12,2,24,0.083333333
DDi75E350-60,节气门体总成,1624_2,597_7,1,24,0.041666667
DDi75E350-60,节气门体总成,1624_2,639_11,1,24,0.041666667
DDi75E350-60,节气门体总成,1624_2,792_5,1,24,0.041666667
DDi75E350-60,节气门体总成,1624_2,91_31,1,24,0.041666667
DDi75E350-60,节气门体总成,168_4,51_5,1,1,1
DDi75E350-60,节气门体总成,171_23,523024_12,1,1,1
DDi75E350-60,节气门体总成,171_4,1241_1,1,17,0.058823529
DDi75E350-60,节气门体总成,171_4,1761_17,3,17,0.176470588
DDi75E350-60,节气门体总成,171_4,4203_2,1,17,0.058823529
DDi75E350-60,节气门体总成,171_4,51_0,1,17,0.058823529
DDi75E350-60,节气门体总成,171_4,51_1,7,17,0.411764706
DDi75E350-60,节气门体总成,171_4,523014_8,2,17,0.117647059
DDi75E350-60,节气门体总成,171_4,604_21,1,17,0.058823529
DDi75E350-60,节气门体总成,171_4,792_1,1,17,0.058823529
DDi75E350-60,节气门体总成,1720_9,1624_2,10,23,0.434782609
DDi75E350-60,节气门体总成,1720_9,1721_9,2,23,0.086956522
DDi75E350-60,节气门体总成,1720_9,1769_11,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,29_5,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,4203_2,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,4363_14,3,23,0.130434783
DDi75E350-60,节气门体总成,1720_9,51_1,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,523024_12,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,598_21,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,604_20,1,23,0.043478261
DDi75E350-60,节气门体总成,1720_9,791_2,1,23,0.043478261
DDi75E350-60,节气门体总成,1721_9,1722_9,6,17,0.352941176
DDi75E350-60,节气门体总成,1721_9,51_5,1,17,0.058823529
DDi75E350-60,节气门体总成,1721_9,521022_2,1,17,0.058823529
DDi75E350-60,节气门体总成,1721_9,521023_2,2,17,0.117647059
DDi75E350-60,节气门体总成,1721_9,523014_8,5,17,0.294117647
DDi75E350-60,节气门体总成,1721_9,5743_9,1,17,0.058823529
DDi75E350-60,节气门体总成,1721_9,639_9,1,17,0.058823529
DDi75E350-60,节气门体总成,1722_9,1721_9,7,17,0.411764706
